Request_ID,Request_Timestamp,Request_Time,Day_Of_Week,Pickup_Area,Traffic_Level,Drivers_Available,Ride_Type,Weather,Wait_Time_Minutes
R042012,2025-07-01 18:20:00,18:20,Tuesday,University,High,10.0,Premium,Stormy,24.0
R042013,2025-05-03 09:33:00,09:33,Saturday,City_Center,High,19.0,Standard,Rainy,16.0
R042014,2025-05-16 23:51:00,23:51,Friday,University,Low,12.0,Standard,Rainy,10.0
R042015,2025-05-06 02:23:00,02:23,Tuesday,Mall,Low,5.0,Premium,Clear,14.0
R042016,2025-05-21 01:32:00,01:32,Wednesday,Residential,Low,3.0,Standard,Stormy,29.0
R042017,2025-05-03 01:00:00,01:00,Saturday,Residential,Low,6.0,Standard,Clear,17.0
R042018,2025-07-04 22:07:00,22:07,Friday,Suburb,Low,10.0,Standard,Clear,13.0
R042019,2025-07-10 02:40:00,02:40,Thursday,Airport,Low,8.0,Standard,Clear,19.0
R042020,2025-05-24 14:11:00,14:11,Saturday,City_Center,Medium,17.0,Shared,Stormy,18.0
R042021,2025-05-20 00:01:00,00:01,Tuesday,University,Low,6.0,Standard,Clear,14.0
R042022,2025-06-03 21:38:00,21:38,Tuesday,Suburb,Medium,14.0,Standard,Clear,10.0
R042023,2025-06-15 08:57:00,08:57,Sunday,Suburb,High,11.0,Standard,Rainy,20.0
R042024,2025-07-11 19:08:00,19:08,Friday,Suburb,High,8.0,Premium,Clear,23.0
R042025,2025-07-28 08:41:00,08:41,Monday,Residential,High,9.0,Standard,Rainy,22.0
R042026,2025-06-07 15:33:00,15:33,Saturday,Mall,Medium,19.0,Standard,Clear,10.0
R042027,2025-05-28 16:05:00,16:05,Wednesday,City_Center,High,18.0,Standard,Rainy,21.0
R042028,2025-06-06 18:00:00,18:00,Friday,University,High,13.0,Standard,Clear,16.0
R042029,2025-06-30 23:22:00,23:22,Monday,Suburb,Low,11.0,Standard,Rainy,18.0
R042030,2025-05-25 10:34:00,10:34,Sunday,Industrial,Medium,7.0,Premium,Clear,15.0
R042031,2025-07-15 07:35:00,07:35,Tuesday,Industrial,High,11.0,Standard,Clear,23.0
R042032,2025-06-12 21:37:00,21:37,Thursday,City_Center,Medium,20.0,Premium,Rainy,18.0
R042033,2025-05-20 13:16:00,13:16,Tuesday,Suburb,Medium,9.0,Shared,Clear,12.0
R042034,2025-07-21 21:58:00,21:58,Monday,Suburb,Medium,8.0,Standard,Stormy,29.0
R042035,2025-06-02 05:53:00,05:53,Monday,Airport,Low,14.0,Standard,Stormy,24.0
R042036,2025-06-02 21:24:00,21:24,Monday,City_Center,Medium,19.0,Standard,Clear,14.0
R042037,2025-06-08 11:02:00,11:02,Sunday,Residential,Medium,8.0,Shared,Clear,16.0
R042038,2025-05-12 02:22:00,02:22,Monday,Airport,Low,12.0,Standard,Clear,13.0
R042039,2025-07-17 01:16:00,01:16,Thursday,Mall,Low,8.0,Standard,Clear,13.0
R042040,2025-05-20 20:15:00,20:15,Tuesday,Residential,Medium,13.0,Shared,Stormy,23.0
R042041,2025-05-18 05:30:00,05:30,Sunday,Airport,Low,9.0,Shared,Clear,16.0
R042042,2025-07-13 02:05:00,02:05,Sunday,Industrial,Low,3.0,Standard,Clear,20.0
R042043,2025-05-17 23:18:00,23:18,Saturday,City_Center,Low,20.0,Standard,Clear,6.0
R042044,2025-05-05 22:17:00,22:17,Monday,Mall,Low,16.0,Premium,Clear,10.0
R042045,2025-07-03 11:33:00,11:33,Thursday,Airport,Medium,18.0,Standard,Clear,11.0
R042046,2025-05-28 03:33:00,03:33,Wednesday,Suburb,Low,3.0,Standard,Rainy,22.0
R042047,2025-06-02 11:37:00,11:37,Monday,Residential,Medium,7.0,Standard,Rainy,16.0
R042048,2025-06-07 13:39:00,13:39,Saturday,Suburb,Medium,15.0,Standard,Clear,16.0
R042049,2025-07-24 16:56:00,16:56,Thursday,Mall,High,14.0,Standard,Clear,17.0
R042050,2025-06-08 23:34:00,23:34,Sunday,Residential,Low,9.0,Standard,Clear,13.0
R042051,2025-07-04 13:41:00,13:41,Friday,City_Center,Medium,18.0,Standard,Clear,13.0
R042052,2025-05-03 00:03:00,00:03,Saturday,City_Center,Low,12.0,Standard,Clear,13.0
R042053,2025-07-16 04:40:00,04:40,Wednesday,Industrial,Low,4.0,Shared,Clear,19.0
R042054,2025-05-26 20:24:00,20:24,Monday,City_Center,Medium,28.0,Standard,Clear,10.0
R042055,2025-07-09 12:21:00,12:21,Wednesday,Airport,Medium,15.0,Standard,Clear,14.0
R042056,2025-07-28 10:16:00,10:16,Monday,Mall,Medium,18.0,Standard,Clear,13.0
R042057,2025-06-04 06:26:00,06:26,Wednesday,Airport,Medium,17.0,Shared,Clear,13.0
R042058,2025-05-19 15:43:00,15:43,Monday,University,Medium,6.0,Standard,Rainy,17.0
R042059,2025-06-19 17:12:00,17:12,Thursday,City_Center,High,26.0,Standard,Clear,17.0
R042060,2025-06-04 20:10:00,20:10,Wednesday,University,Medium,11.0,Standard,Clear,10.0
R042061,2025-07-25 13:26:00,13:26,Friday,City_Center,Medium,19.0,Standard,Rainy,16.0
R042062,2025-05-11 07:49:00,07:49,Sunday,City_Center,High,16.0,Standard,Rainy,19.0
R042063,2025-07-28 20:53:00,20:53,Monday,Suburb,Medium,12.0,Standard,Stormy,22.0
R042064,2025-05-26 04:16:00,04:16,Monday,City_Center,Low,16.0,Shared,Rainy,11.0
R042065,2025-05-10 20:46:00,20:46,Saturday,Mall,Medium,22.0,Standard,Rainy,15.0
R042066,2025-06-15 09:20:00,09:20,Sunday,Industrial,High,13.0,Standard,Clear,24.0
R042067,2025-05-28 23:30:00,23:30,Wednesday,City_Center,Low,22.0,Standard,Clear,10.0
R042068,2025-07-22 06:11:00,06:11,Tuesday,City_Center,Medium,18.0,Standard,Clear,14.0
R042069,2025-05-19 03:30:00,03:30,Monday,Residential,Low,4.0,Standard,Clear,19.0
R042070,2025-06-05 23:34:00,23:34,Thursday,Suburb,Low,9.0,Standard,Clear,13.0
R042071,2025-05-18 02:16:00,02:16,Sunday,Suburb,Low,6.0,Standard,Clear,20.0
R042072,2025-05-26 10:26:00,10:26,Monday,Industrial,Medium,7.0,Standard,Stormy,20.0
R042073,2025-06-18 05:52:00,05:52,Wednesday,Industrial,Low,4.0,Standard,Rainy,25.0
R042074,2025-06-24 03:06:00,03:06,Tuesday,City_Center,Low,15.0,Standard,Rainy,15.0
R042075,2025-05-08 17:31:00,17:31,Thursday,Residential,High,13.0,Premium,Clear,19.0
R042076,2025-05-05 00:46:00,00:46,Monday,University,Low,7.0,Standard,Rainy,17.0
R042077,2025-07-11 14:05:00,14:05,Friday,Mall,Medium,18.0,Standard,Clear,11.0
R042078,2025-05-30 14:32:00,14:32,Friday,Suburb,Medium,13.0,Standard,Clear,14.0
R042079,2025-05-08 12:41:00,12:41,Thursday,Suburb,Medium,14.0,Standard,Rainy,19.0
R042080,2025-06-05 08:48:00,08:48,Thursday,City_Center,High,23.0,Standard,Clear,14.0
R042081,2025-07-13 03:35:00,03:35,Sunday,Residential,Low,5.0,Shared,Clear,18.0
R042082,2025-05-27 11:53:00,11:53,Tuesday,Mall,Medium,17.0,Standard,Rainy,18.0
R042083,2025-05-15 08:53:00,08:53,Thursday,University,High,9.0,Standard,Clear,17.0
R042084,2025-07-23 06:00:00,06:00,Wednesday,Suburb,Medium,12.0,Premium,Clear,21.0
R042085,2025-06-07 12:17:00,12:17,Saturday,Airport,Medium,11.0,Premium,Clear,14.0
R042086,2025-07-21 16:04:00,16:04,Monday,City_Center,High,16.0,Standard,Rainy,22.0
R042087,2025-06-08 09:59:00,09:59,Sunday,Suburb,High,7.0,Standard,Clear,30.0
R042088,2025-07-15 04:28:00,04:28,Tuesday,Residential,Low,8.0,Premium,Clear,16.0
R042089,2025-06-12 05:12:00,05:12,Thursday,University,Low,7.0,Premium,Clear,16.0
R042090,2025-07-21 07:31:00,07:31,Monday,University,High,7.0,Shared,Clear,22.0
R042091,2025-06-04 05:41:00,05:41,Wednesday,Mall,Low,13.0,Standard,Clear,12.0
R042092,2025-06-20 07:13:00,07:13,Friday,Residential,High,13.0,Standard,Clear,23.0
R042093,2025-06-07 00:57:00,00:57,Saturday,City_Center,Low,21.0,Standard,Clear,13.0
R042094,2025-07-11 02:21:00,02:21,Friday,Industrial,Low,4.0,Standard,Clear,18.0
R042095,2025-06-04 00:16:00,00:16,Wednesday,City_Center,Low,15.0,Standard,Clear,13.0
R042096,2025-06-21 13:31:00,13:31,Saturday,Suburb,Medium,13.0,Standard,Clear,17.0
R042097,2025-05-09 20:39:00,20:39,Friday,City_Center,Medium,28.0,Standard,Rainy,14.0
R042098,2025-06-13 18:47:00,18:47,Friday,City_Center,High,24.0,Standard,Clear,19.0
R042099,2025-05-08 17:19:00,17:19,Thursday,Residential,High,27.0,Premium,Clear,19.0
R042100,2025-07-11 22:08:00,22:08,Friday,Residential,Low,13.0,Standard,Stormy,19.0
R042101,2025-05-01 13:40:00,13:40,Thursday,City_Center,Medium,15.0,Standard,Clear,12.0
R042102,2025-05-25 17:51:00,17:51,Sunday,Suburb,High,12.0,Standard,Clear,27.0
R042103,2025-07-10 11:54:00,11:54,Thursday,City_Center,Medium,19.0,Standard,Clear,11.0
R042104,2025-06-01 02:54:00,02:54,Sunday,City_Center,Low,8.0,Standard,Clear,17.0
R042105,2025-07-01 05:55:00,05:55,Tuesday,Suburb,Low,2.0,Standard,Clear,23.0
R042106,2025-05-10 03:49:00,03:49,Saturday,Airport,Low,10.0,Standard,Rainy,18.0
R042107,2025-07-25 07:00:00,07:00,Friday,Airport,High,27.0,Standard,Clear,19.0
R042108,2025-05-17 06:08:00,06:08,Saturday,Mall,Medium,12.0,Standard,Clear,11.0
R042109,2025-05-11 14:05:00,14:05,Sunday,City_Center,Medium,18.0,Premium,Clear,18.0
R042110,2025-06-16 06:13:00,06:13,Monday,City_Center,Medium,15.0,Premium,Rainy,16.0
R042111,2025-06-25 02:12:00,02:12,Wednesday,Mall,Low,8.0,Standard,Rainy,14.0
R042112,2025-06-10 07:34:00,07:34,Tuesday,Mall,High,19.0,Premium,Clear,
R042113,2025-05-16 07:06:00,07:06,Friday,Suburb,High,10.0,Standard,Rainy,28.0
R042114,2025-05-25 07:46:00,07:46,Sunday,Mall,High,10.0,Standard,Rainy,20.0
R042115,2025-05-30 10:37:00,10:37,Friday,Suburb,Medium,7.0,Standard,Clear,18.0
R042116,2025-07-15 10:43:00,10:43,Tuesday,Suburb,Medium,17.0,Standard,Clear,16.0
R042117,2025-06-10 03:08:00,03:08,Tuesday,Industrial,Low,3.0,Standard,Clear,19.0
R042118,2025-06-30 02:53:00,02:53,Monday,City_Center,Low,18.0,Standard,Rainy,14.0
R042119,2025-06-18 18:57:00,18:57,Wednesday,University,High,22.0,Standard,Rainy,19.0
R042120,2025-07-29 18:53:00,18:53,Tuesday,Mall,High,15.0,Standard,Rainy,22.0
R042121,2025-07-29 20:58:00,20:58,Tuesday,City_Center,Medium,31.0,Premium,Rainy,15.0
R042122,2025-07-15 04:33:00,04:33,Tuesday,City_Center,Low,14.0,Standard,Clear,10.0
R042123,2025-06-11 11:00:00,11:00,Wednesday,City_Center,Medium,14.0,Premium,Rainy,15.0
R042124,2025-07-02 16:14:00,16:14,Wednesday,University,High,9.0,Standard,Clear,19.0
R042125,2025-05-26 16:38:00,16:38,Monday,Industrial,High,6.0,Standard,Clear,24.0
R042126,2025-06-07 20:01:00,20:01,Saturday,City_Center,Medium,28.0,Standard,Rainy,11.0
R042127,2025-05-28 01:57:00,01:57,Wednesday,City_Center,Low,8.0,Standard,Clear,16.0
R042128,2025-07-09 11:10:00,11:10,Wednesday,City_Center,Medium,12.0,Standard,Rainy,16.0
R042129,2025-05-01 11:36:00,11:36,Thursday,Industrial,Medium,8.0,Premium,Clear,20.0
R042130,2025-07-05 21:59:00,21:59,Saturday,City_Center,Medium,15.0,Standard,Rainy,16.0
R042131,2025-06-11 02:08:00,02:08,Wednesday,Industrial,Low,2.0,Standard,Clear,22.0
R042132,2025-05-08 12:09:00,12:09,Thursday,Residential,Medium,13.0,Premium,Clear,19.0
R042133,2025-06-19 03:48:00,03:48,Thursday,Suburb,Low,9.0,Standard,Clear,15.0
R042134,2025-05-10 19:57:00,19:57,Saturday,City_Center,High,20.0,Premium,Clear,20.0
R042135,2025-07-12 21:44:00,21:44,Saturday,Residential,Medium,11.0,Standard,Rainy,15.0
R042136,2025-06-21 20:53:00,20:53,Saturday,Residential,Medium,9.0,Premium,Clear,16.0
R042137,2025-05-11 14:24:00,14:24,Sunday,City_Center,Medium,25.0,Standard,Clear,12.0
R042138,2025-05-04 11:06:00,11:06,Sunday,Airport,Medium,15.0,Standard,Rainy,17.0
R042139,2025-05-30 14:46:00,14:46,Friday,City_Center,Medium,26.0,Premium,Clear,14.0
R042140,2025-06-06 14:06:00,14:06,Friday,Industrial,Medium,10.0,Shared,Rainy,19.0
R042141,2025-05-17 01:32:00,01:32,Saturday,Mall,Low,5.0,Standard,Clear,18.0
R042142,2025-05-09 03:40:00,03:40,Friday,City_Center,Low,20.0,Standard,Clear,8.0
R042143,2025-05-06 15:21:00,15:21,Tuesday,City_Center,Medium,18.0,Standard,Clear,12.0
R042144,2025-07-08 04:46:00,04:46,Tuesday,City_Center,Low,18.0,Standard,Clear,13.0
R042145,2025-06-18 04:56:00,04:56,Wednesday,Residential,Low,9.0,Standard,Clear,16.0
R042146,2025-05-01 09:12:00,09:12,Thursday,City_Center,High,15.0,Standard,Clear,20.0
R042147,2025-05-18 17:37:00,17:37,Sunday,Airport,High,23.0,Standard,Clear,15.0
R042148,2025-05-14 16:07:00,16:07,Wednesday,Industrial,High,12.0,Standard,Rainy,25.0
R042149,2025-05-12 06:19:00,06:19,Monday,Airport,Medium,21.0,Standard,Clear,14.0
R042150,2025-07-07 02:54:00,02:54,Monday,City_Center,Low,8.0,Standard,Rainy,15.0
R042151,2025-07-11 04:57:00,04:57,Friday,University,Low,6.0,Shared,Rainy,18.0
R042152,2025-07-09 08:44:00,08:44,Wednesday,University,High,17.0,Standard,Rainy,20.0
R042153,2025-06-29 01:14:00,01:14,Sunday,Mall,Low,6.0,Standard,Rainy,21.0
R042154,2025-07-23 23:26:00,23:26,Wednesday,Suburb,Low,13.0,Shared,Rainy,19.0
R042155,2025-07-26 20:43:00,20:43,Saturday,Residential,Medium,21.0,Standard,Clear,13.0
R042156,2025-07-20 06:13:00,06:13,Sunday,City_Center,Medium,16.0,Standard,Clear,11.0
R042157,2025-07-04 22:53:00,22:53,Friday,Suburb,Low,13.0,Premium,Clear,12.0
R042158,2025-06-22 03:56:00,03:56,Sunday,Airport,Low,11.0,Premium,Stormy,18.0
R042159,2025-06-08 22:00:00,22:00,Sunday,Industrial,Low,13.0,Standard,Clear,12.0
R042160,2025-06-18 21:00:00,21:00,Wednesday,Airport,Medium,9.0,Standard,Rainy,17.0
R042161,2025-07-17 10:04:00,10:04,Thursday,City_Center,Medium,21.0,Standard,Rainy,17.0
R042162,2025-05-02 10:32:00,10:32,Friday,City_Center,Medium,13.0,Standard,Rainy,18.0
R042163,2025-05-16 09:45:00,09:45,Friday,Industrial,High,10.0,Standard,Clear,23.0
R042164,2025-06-17 03:38:00,03:38,Tuesday,Industrial,Low,3.0,Standard,Clear,20.0
R042165,2025-06-14 05:12:00,05:12,Saturday,Suburb,Low,7.0,Premium,Clear,24.0
R042166,2025-05-26 03:41:00,03:41,Monday,Suburb,Low,6.0,Standard,Stormy,24.0
R042167,2025-05-11 08:26:00,08:26,Sunday,City_Center,High,21.0,Standard,Clear,17.0
R042168,2025-06-24 10:25:00,10:25,Tuesday,Suburb,Medium,10.0,Standard,Clear,14.0
R042169,2025-05-13 15:21:00,15:21,Tuesday,Airport,Medium,5.0,Standard,Rainy,18.0
R042170,2025-05-27 09:08:00,09:08,Tuesday,Industrial,High,7.0,Standard,Clear,20.0
R042171,2025-07-01 16:49:00,16:49,Tuesday,Suburb,High,14.0,Standard,Clear,20.0
R042172,2025-05-12 17:09:00,17:09,Monday,Industrial,High,8.0,Standard,Clear,23.0
R042173,2025-07-02 14:02:00,14:02,Wednesday,City_Center,Medium,26.0,Standard,Clear,12.0
R042174,2025-05-03 12:51:00,12:51,Saturday,Suburb,Medium,15.0,Standard,Clear,16.0
R042175,2025-05-04 23:14:00,23:14,Sunday,City_Center,Low,23.0,Standard,Clear,7.0
R042176,2025-05-15 20:38:00,20:38,Thursday,Residential,Medium,6.0,Standard,Rainy,20.0
R042177,2025-06-16 05:26:00,05:26,Monday,University,Low,6.0,Standard,Clear,14.0
R042178,2025-07-17 11:46:00,11:46,Thursday,Suburb,Medium,7.0,Premium,Clear,20.0
R042179,2025-05-24 21:13:00,21:13,Saturday,Suburb,Medium,12.0,Shared,Stormy,27.0
R042180,2025-06-10 16:40:00,16:40,Tuesday,City_Center,High,16.0,Premium,Clear,21.0
R042181,2025-07-09 22:01:00,22:01,Wednesday,City_Center,Low,18.0,Standard,Clear,10.0
R042182,2025-07-14 17:58:00,17:58,Monday,Industrial,High,15.0,Standard,Rainy,27.0
R042183,2025-05-16 06:59:00,06:59,Friday,Suburb,Medium,10.0,Standard,Clear,20.0
R042184,2025-07-16 13:50:00,13:50,Wednesday,City_Center,Medium,18.0,Standard,Clear,13.0
R042185,2025-07-14 10:04:00,10:04,Monday,City_Center,Medium,28.0,Standard,Clear,11.0
R042186,2025-07-21 09:43:00,09:43,Monday,Industrial,High,10.0,Standard,Rainy,23.0
R042187,2025-06-26 20:14:00,20:14,Thursday,Suburb,Medium,7.0,Standard,Clear,14.0
R042188,2025-06-10 19:48:00,19:48,Tuesday,Industrial,High,8.0,Premium,Clear,20.0
R042189,2025-06-16 08:37:00,08:37,Monday,City_Center,High,13.0,Standard,Clear,20.0
R042190,2025-06-15 08:50:00,08:50,Sunday,Airport,High,17.0,Shared,Clear,17.0
R042191,2025-07-13 05:03:00,05:03,Sunday,Mall,Low,7.0,Standard,Clear,15.0
R042192,2025-07-01 00:15:00,00:15,Tuesday,Airport,Low,8.0,Standard,Clear,16.0
R042193,2025-06-05 00:22:00,00:22,Thursday,Suburb,Low,1.0,Premium,Rainy,21.0
R042194,2025-05-30 09:53:00,09:53,Friday,Mall,High,13.0,Standard,Rainy,21.0
R042195,2025-05-15 17:58:00,17:58,Thursday,Suburb,High,12.0,Standard,Clear,16.0
R042196,2025-05-18 17:31:00,17:31,Sunday,Mall,High,20.0,Standard,Clear,13.0
R042197,2025-05-29 09:32:00,09:32,Thursday,City_Center,High,25.0,Standard,Clear,16.0
R042198,2025-06-27 15:36:00,15:36,Friday,Residential,Medium,17.0,Shared,Clear,13.0
R042199,2025-05-22 07:57:00,07:57,Thursday,Residential,High,10.0,Premium,Rainy,21.0
R042200,2025-06-24 10:26:00,10:26,Tuesday,Residential,Medium,12.0,Standard,Clear,14.0
R042201,2025-05-23 11:42:00,11:42,Friday,City_Center,Medium,28.0,Standard,Clear,12.0
R042202,2025-06-13 18:37:00,18:37,Friday,Residential,High,11.0,Standard,Clear,14.0
R042203,2025-07-09 00:58:00,00:58,Wednesday,City_Center,Low,19.0,Premium,Clear,9.0
R042204,2025-06-29 05:41:00,05:41,Sunday,Suburb,Low,5.0,Standard,Clear,15.0
R042205,2025-07-27 23:29:00,23:29,Sunday,Industrial,Low,3.0,Premium,Clear,14.0
R042206,2025-05-05 14:04:00,14:04,Monday,Mall,Medium,12.0,Shared,Clear,16.0
R042207,2025-07-26 10:10:00,10:10,Saturday,Suburb,Medium,8.0,Standard,Clear,18.0
R042208,2025-06-03 12:06:00,12:06,Tuesday,Airport,Medium,14.0,Standard,Clear,12.0
R042209,2025-05-12 05:44:00,05:44,Monday,Residential,Low,5.0,Standard,Stormy,21.0
R042210,2025-07-14 03:28:00,03:28,Monday,Mall,Low,8.0,Standard,Clear,13.0
R042211,2025-07-06 09:00:00,09:00,Sunday,City_Center,High,14.0,Shared,Clear,18.0
R042212,2025-07-27 07:19:00,07:19,Sunday,Suburb,High,14.0,Premium,Clear,25.0
R042213,2025-06-10 13:46:00,13:46,Tuesday,Suburb,Medium,10.0,Standard,Clear,19.0
R042214,2025-05-08 16:21:00,16:21,Thursday,Residential,High,11.0,Standard,Clear,22.0
R042215,2025-05-02 05:02:00,05:02,Friday,City_Center,Low,14.0,Standard,Clear,16.0
R042216,2025-06-27 23:58:00,23:58,Friday,Airport,Low,6.0,Premium,Rainy,18.0
R042217,2025-06-06 03:53:00,03:53,Friday,City_Center,Low,19.0,Standard,Clear,14.0
R042218,2025-07-19 08:54:00,08:54,Saturday,Residential,High,11.0,Standard,Clear,20.0
R042219,2025-06-29 14:04:00,14:04,Sunday,University,Medium,8.0,Standard,Stormy,20.0
R042220,2025-06-10 17:51:00,17:51,Tuesday,Mall,High,16.0,Standard,Clear,10.0
R042221,2025-07-11 18:26:00,18:26,Friday,City_Center,High,18.0,Standard,Clear,16.0
R042222,2025-06-05 22:31:00,22:31,Thursday,Suburb,Low,10.0,Standard,Clear,18.0
R042223,2025-07-17 09:38:00,09:38,Thursday,University,High,5.0,Shared,Clear,20.0
R042224,2025-07-15 13:07:00,13:07,Tuesday,City_Center,Medium,17.0,Standard,Stormy,20.0
R042225,2025-05-19 06:09:00,06:09,Monday,Residential,Medium,16.0,Standard,Clear,15.0
R042226,2025-06-20 01:18:00,01:18,Friday,City_Center,Low,12.0,Standard,Rainy,14.0
R042227,2025-06-23 06:36:00,06:36,Monday,City_Center,Medium,22.0,Shared,Stormy,22.0
R042228,2025-07-16 03:32:00,03:32,Wednesday,Residential,Low,2.0,Standard,Clear,21.0
R042229,2025-05-29 07:37:00,07:37,Thursday,University,High,16.0,Premium,Rainy,24.0
R042230,2025-07-06 07:56:00,07:56,Sunday,Suburb,High,8.0,Standard,Rainy,23.0
R042231,2025-05-08 22:42:00,22:42,Thursday,University,Low,10.0,Standard,Clear,10.0
R042232,2025-06-30 01:41:00,01:41,Monday,Mall,Low,8.0,Premium,Rainy,18.0
R042233,2025-06-25 22:46:00,22:46,Wednesday,Suburb,Low,14.0,Standard,Clear,14.0
R042234,2025-07-17 03:06:00,03:06,Thursday,Suburb,Low,5.0,Standard,Clear,17.0
R042235,2025-05-07 23:02:00,23:02,Wednesday,Suburb,Low,10.0,Standard,Rainy,12.0
R042236,2025-07-07 07:07:00,07:07,Monday,City_Center,High,17.0,Premium,Clear,20.0
R042237,2025-05-21 00:09:00,00:09,Wednesday,City_Center,Low,18.0,Standard,Clear,10.0
R042238,2025-06-14 15:40:00,15:40,Saturday,City_Center,Medium,11.0,Premium,Stormy,25.0
R042239,2025-05-12 23:31:00,23:31,Monday,Industrial,Low,6.0,Standard,Clear,13.0
R042240,2025-07-12 11:32:00,11:32,Saturday,Suburb,Medium,7.0,Premium,Clear,18.0
R042241,2025-05-07 11:21:00,11:21,Wednesday,Industrial,Medium,8.0,Premium,Clear,16.0
R042242,2025-06-14 19:55:00,19:55,Saturday,Mall,High,14.0,Standard,Clear,15.0
R042243,2025-06-04 12:30:00,12:30,Wednesday,Mall,Medium,8.0,Standard,Rainy,18.0
R042244,2025-06-09 17:46:00,17:46,Monday,Mall,High,21.0,Standard,Clear,17.0
R042245,2025-05-11 23:33:00,23:33,Sunday,City_Center,Low,16.0,Standard,Clear,11.0
R042246,2025-06-11 14:19:00,14:19,Wednesday,Residential,Medium,15.0,Standard,Rainy,18.0
R042247,2025-05-02 03:12:00,03:12,Friday,Airport,Low,11.0,Shared,Clear,14.0
R042248,2025-06-03 05:33:00,05:33,Tuesday,Mall,Low,7.0,Standard,Rainy,16.0
R042249,2025-06-23 21:06:00,21:06,Monday,Suburb,Medium,15.0,Standard,Rainy,22.0
R042250,2025-07-19 09:59:00,09:59,Saturday,University,High,12.0,Premium,Clear,20.0
R042251,2025-06-20 23:46:00,23:46,Friday,University,Low,13.0,Shared,Clear,4.0
R042252,2025-06-01 20:11:00,20:11,Sunday,Residential,Medium,12.0,Shared,Rainy,14.0
R042253,2025-07-18 06:58:00,06:58,Friday,Residential,Medium,9.0,Standard,Clear,11.0
R042254,2025-07-13 12:33:00,12:33,Sunday,Residential,Medium,17.0,Standard,Clear,10.0
R042255,2025-05-12 05:59:00,05:59,Monday,Residential,Low,10.0,Standard,Clear,14.0
R042256,2025-05-13 14:24:00,14:24,Tuesday,University,Medium,12.0,Standard,Clear,16.0
R042257,2025-05-30 13:02:00,13:02,Friday,Mall,Medium,14.0,Premium,Rainy,14.0
R042258,2025-07-25 21:39:00,21:39,Friday,Mall,Medium,21.0,Standard,Clear,13.0
R042259,2025-07-10 00:01:00,00:01,Thursday,Suburb,Low,5.0,Standard,Clear,15.0
R042260,2025-07-19 20:38:00,20:38,Saturday,Airport,Medium,20.0,Shared,Rainy,15.0
R042261,2025-06-14 20:33:00,20:33,Saturday,Industrial,Medium,8.0,Standard,Rainy,18.0
R042262,2025-07-26 17:18:00,17:18,Saturday,Suburb,High,7.0,Standard,Clear,25.0
R042263,2025-07-09 08:07:00,08:07,Wednesday,City_Center,High,17.0,Standard,Clear,22.0
R042264,2025-06-15 23:28:00,23:28,Sunday,Airport,Low,19.0,Premium,Clear,5.0
R042265,2025-06-01 19:40:00,19:40,Sunday,City_Center,High,27.0,Standard,Rainy,20.0
R042266,2025-07-22 17:11:00,17:11,Tuesday,Mall,High,16.0,Standard,Clear,20.0
R042267,2025-06-05 15:11:00,15:11,Thursday,Industrial,Medium,12.0,Standard,Rainy,18.0
R042268,2025-05-30 20:27:00,20:27,Friday,Suburb,Medium,19.0,Standard,Clear,14.0
R042269,2025-05-03 09:23:00,09:23,Saturday,University,High,16.0,Standard,Clear,14.0
R042270,2025-06-06 06:10:00,06:10,Friday,City_Center,Medium,21.0,Standard,Clear,10.0
R042271,2025-07-21 22:48:00,22:48,Monday,Suburb,Low,14.0,Premium,Clear,11.0
R042272,2025-07-19 22:26:00,22:26,Saturday,Airport,Low,14.0,Standard,Clear,8.0
R042273,2025-05-04 05:33:00,05:33,Sunday,Residential,Low,9.0,Standard,Clear,16.0
R042274,2025-07-07 14:43:00,14:43,Monday,Residential,Medium,15.0,Shared,Rainy,21.0
R042275,2025-06-12 02:57:00,02:57,Thursday,City_Center,Low,9.0,Standard,Clear,15.0
R042276,2025-05-07 06:03:00,06:03,Wednesday,Airport,Medium,16.0,Shared,Clear,13.0
R042277,2025-07-21 17:29:00,17:29,Monday,City_Center,High,24.0,Standard,Rainy,18.0
R042278,2025-06-12 08:49:00,08:49,Thursday,Suburb,High,10.0,Standard,Clear,27.0
R042279,2025-06-06 04:15:00,04:15,Friday,Industrial,Low,3.0,Standard,Clear,14.0
R042280,2025-07-05 14:45:00,14:45,Saturday,Suburb,Medium,7.0,Premium,Rainy,19.0
R042281,2025-06-15 14:34:00,14:34,Sunday,Residential,Medium,14.0,Shared,Clear,16.0
R042282,2025-07-08 15:38:00,15:38,Tuesday,Industrial,Medium,10.0,Premium,Clear,15.0
R042283,2025-05-03 05:09:00,05:09,Saturday,City_Center,Low,8.0,Standard,Clear,16.0
R042284,2025-06-04 23:19:00,23:19,Wednesday,Residential,Low,9.0,Standard,Clear,13.0
